tc,call_volume,aht,service_level,art,positions,positions_quantile,resources_shifts
2022-12-29 02:45:00+03:00,33,142,80,30,8,2,0
2022-12-29 03:00:00+03:00,42,210,80,30,13,3,0
2022-12-29 03:15:00+03:00,43,229,80,30,14,3,0
2022-12-29 03:30:00+03:00,54,202,80,30,16,4,0
2022-12-29 03:45:00+03:00,52,184,80,30,14,3,0
2022-12-29 04:00:00+03:00,56,160,80,30,13,3,0
2022-12-29 04:15:00+03:00,73,168,80,30,17,4,0
2022-12-29 04:30:00+03:00,77,290,80,30,30,6,0
2022-12-29 04:45:00+03:00,83,288,80,30,31,7,0
2022-12-29 05:00:00+03:00,96,156,80,30,20,4,0
2022-12-29 05:15:00+03:00,99,314,80,30,40,8,0
2022-12-29 05:30:00+03:00,133,386,80,30,64,13,0
2022-12-29 05:45:00+03:00,132,416,80,30,68,14,0
2022-12-29 06:00:00+03:00,142,356,80,30,63,13,12
2022-12-29 06:15:00+03:00,147,339,80,30,62,13,12
2022-12-29 06:30:00+03:00,166,168,80,30,35,7,12
2022-12-29 06:45:00+03:00,172,207,80,30,45,9,12
2022-12-29 07:00:00+03:00,203,347,80,30,85,17,17
2022-12-29 07:15:00+03:00,245,330,80,30,97,20,24
2022-12-29 07:30:00+03:00,259,331,80,30,103,21,24
2022-12-29 07:45:00+03:00,287,253,80,30,87,18,27
2022-12-29 08:00:00+03:00,316,266,80,30,100,20,27
2022-12-29 08:15:00+03:00,355,421,80,30,176,36,40
2022-12-29 08:30:00+03:00,406,422,80,30,200,40,45
2022-12-29 08:45:00+03:00,439,414,80,30,212,43,56
2022-12-29 09:00:00+03:00,512,487,80,30,289,58,58
2022-12-29 09:15:00+03:00,591,383,80,30,262,53,58
2022-12-29 09:30:00+03:00,684,392,80,30,309,62,64
2022-12-29 09:45:00+03:00,709,544,80,30,442,89,72
2022-12-29 10:00:00+03:00,747,476,80,30,408,82,76
2022-12-29 10:15:00+03:00,775,488,80,30,433,87,84
2022-12-29 10:30:00+03:00,824,509,80,30,480,96,84
2022-12-29 10:45:00+03:00,813,485,80,30,451,91,89
2022-12-29 11:00:00+03:00,808,475,80,30,439,88,89
2022-12-29 11:15:00+03:00,797,420,80,30,384,77,89
2022-12-29 11:30:00+03:00,796,444,80,30,405,81,92
2022-12-29 11:45:00+03:00,774,446,80,30,396,80,95
2022-12-29 12:00:00+03:00,759,486,80,30,423,85,95
2022-12-29 12:15:00+03:00,750,455,80,30,391,79,95
2022-12-29 12:30:00+03:00,739,483,80,30,409,82,99
2022-12-29 12:45:00+03:00,713,424,80,30,347,70,99
2022-12-29 13:00:00+03:00,702,399,80,30,322,65,99
2022-12-29 13:15:00+03:00,699,504,80,30,404,81,99
2022-12-29 13:30:00+03:00,706,490,80,30,397,80,99
2022-12-29 13:45:00+03:00,697,518,80,30,414,83,99
2022-12-29 14:00:00+03:00,720,483,80,30,399,80,99
2022-12-29 14:15:00+03:00,728,561,80,30,468,94,99
2022-12-29 14:30:00+03:00,723,473,80,30,393,79,99
2022-12-29 14:45:00+03:00,684,487,80,30,383,77,99
2022-12-29 15:00:00+03:00,654,486,80,30,366,74,87
2022-12-29 15:15:00+03:00,644,504,80,30,373,75,87
2022-12-29 15:30:00+03:00,637,534,80,30,391,79,87
2022-12-29 15:45:00+03:00,616,438,80,30,311,63,87
2022-12-29 16:00:00+03:00,579,481,80,30,321,65,82
2022-12-29 16:15:00+03:00,565,457,80,30,298,60,75
2022-12-29 16:30:00+03:00,540,488,80,30,305,61,75
2022-12-29 16:45:00+03:00,503,422,80,30,246,50,72
2022-12-29 17:00:00+03:00,472,465,80,30,255,51,72
2022-12-29 17:15:00+03:00,413,531,80,30,255,51,59
2022-12-29 17:30:00+03:00,361,436,80,30,185,37,54
2022-12-29 17:45:00+03:00,335,422,80,30,166,34,43
2022-12-29 18:00:00+03:00,310,604,80,30,220,44,41
2022-12-29 18:15:00+03:00,240,821,80,30,232,47,41
2022-12-29 18:30:00+03:00,204,626,80,30,152,31,35
2022-12-29 18:45:00+03:00,181,224,80,30,50,10,27
2022-12-29 19:00:00+03:00,167,559,80,30,113,23,23
2022-12-29 19:15:00+03:00,138,422,80,30,72,15,15
2022-12-29 19:30:00+03:00,140,490,80,30,84,17,15
2022-12-29 19:45:00+03:00,114,328,80,30,47,10,10
2022-12-29 20:00:00+03:00,119,290,80,30,44,9,10
2022-12-29 20:15:00+03:00,90,451,80,30,51,11,10
2022-12-29 20:30:00+03:00,92,174,80,30,22,5,7
2022-12-29 20:45:00+03:00,70,196,80,30,19,4,4
2022-12-29 21:00:00+03:00,76,192,80,30,20,4,4
2022-12-29 21:15:00+03:00,66,186,80,30,17,4,4
2022-12-29 21:30:00+03:00,56,178,80,30,14,3,0
2022-12-29 21:45:00+03:00,60,157,80,30,14,3,0
2022-12-29 22:00:00+03:00,48,149,80,30,11,3,0
2022-12-29 22:15:00+03:00,41,153,80,30,10,2,0
2022-12-29 22:30:00+03:00,32,154,80,30,8,2,0
2022-12-29 22:45:00+03:00,25,158,80,30,7,2,0
2022-12-29 23:00:00+03:00,32,156,80,30,8,2,0
2022-12-29 23:15:00+03:00,20,171,80,30,6,2,0
2022-12-29 23:30:00+03:00,25,217,80,30,9,2,0
2022-12-29 23:45:00+03:00,19,198,80,30,7,2,0
2022-12-30 00:00:00+03:00,24,148,80,30,6,2,0
2022-12-30 00:15:00+03:00,25,158,80,30,7,2,0
2022-12-30 00:30:00+03:00,22,93,80,30,4,1,0
2022-12-30 00:45:00+03:00,18,142,80,30,5,1,0
2022-12-30 01:00:00+03:00,18,137,80,30,5,1,0
2022-12-30 01:15:00+03:00,22,169,80,30,7,2,0
2022-12-30 01:30:00+03:00,25,160,80,30,7,2,0
2022-12-30 01:45:00+03:00,25,134,80,30,6,2,0
2022-12-30 02:00:00+03:00,24,131,80,30,6,2,0
2022-12-30 02:15:00+03:00,32,203,80,30,10,2,0
2022-12-30 02:30:00+03:00,23,182,80,30,7,2,0
2022-12-30 02:45:00+03:00,33,193,80,30,10,2,0
2022-12-30 03:00:00+03:00,43,163,80,30,11,3,0
2022-12-30 03:15:00+03:00,41,183,80,30,11,3,0
2022-12-30 03:30:00+03:00,48,126,80,30,9,2,0
2022-12-30 03:45:00+03:00,58,123,80,30,11,3,0
2022-12-30 04:00:00+03:00,61,143,80,30,13,3,0
2022-12-30 04:15:00+03:00,70,295,80,30,28,6,0
2022-12-30 04:30:00+03:00,71,153,80,30,15,3,0
2022-12-30 04:45:00+03:00,76,160,80,30,17,4,0
2022-12-30 05:00:00+03:00,89,221,80,30,26,6,0
2022-12-30 05:15:00+03:00,105,230,80,30,31,7,0
2022-12-30 05:30:00+03:00,119,143,80,30,23,5,0
2022-12-30 05:45:00+03:00,125,273,80,30,43,9,0
2022-12-30 06:00:00+03:00,134,348,80,30,58,12,7
2022-12-30 06:15:00+03:00,158,154,80,30,31,7,7
2022-12-30 06:30:00+03:00,169,264,80,30,55,11,11
2022-12-30 06:45:00+03:00,172,352,80,30,74,15,20
2022-12-30 07:00:00+03:00,201,280,80,30,69,14,33
2022-12-30 07:15:00+03:00,225,311,80,30,85,17,38
2022-12-30 07:30:00+03:00,269,596,80,30,189,38,38
2022-12-30 07:45:00+03:00,281,543,80,30,180,36,38
2022-12-30 08:00:00+03:00,333,385,80,30,151,31,39
2022-12-30 08:15:00+03:00,343,279,80,30,114,23,39
2022-12-30 08:30:00+03:00,388,383,80,30,174,35,52
2022-12-30 08:45:00+03:00,410,316,80,30,152,31,54
2022-12-30 09:00:00+03:00,517,369,80,30,222,45,64
2022-12-30 09:15:00+03:00,615,365,80,30,259,52,65
2022-12-30 09:30:00+03:00,669,455,80,30,350,70,70
2022-12-30 09:45:00+03:00,781,460,80,30,412,83,83
2022-12-30 10:00:00+03:00,835,506,80,30,483,97,91
2022-12-30 10:15:00+03:00,855,478,80,30,467,94,91
2022-12-30 10:30:00+03:00,872,402,80,30,401,81,91
2022-12-30 10:45:00+03:00,866,421,80,30,417,84,94
2022-12-30 11:00:00+03:00,876,414,80,30,415,83,94
2022-12-30 11:15:00+03:00,915,403,80,30,422,85,97
2022-12-30 11:30:00+03:00,880,497,80,30,500,100,98
2022-12-30 11:45:00+03:00,872,525,80,30,523,105,98
2022-12-30 12:00:00+03:00,907,557,80,30,576,116,99
2022-12-30 12:15:00+03:00,878,493,80,30,494,99,99
2022-12-30 12:30:00+03:00,884,424,80,30,429,86,99
2022-12-30 12:45:00+03:00,895,421,80,30,431,87,104
2022-12-30 13:00:00+03:00,925,456,80,30,482,97,104
2022-12-30 13:15:00+03:00,873,486,80,30,485,97,104
2022-12-30 13:30:00+03:00,865,455,80,30,450,90,104
2022-12-30 13:45:00+03:00,880,369,80,30,372,75,104
2022-12-30 14:00:00+03:00,869,386,80,30,384,77,104
2022-12-30 14:15:00+03:00,853,402,80,30,393,79,104
2022-12-30 14:30:00+03:00,872,414,80,30,413,83,104
2022-12-30 14:45:00+03:00,844,443,80,30,428,86,104
2022-12-30 15:00:00+03:00,844,484,80,30,467,94,97
2022-12-30 15:15:00+03:00,840,556,80,30,534,107,97
2022-12-30 15:30:00+03:00,785,474,80,30,426,86,93
2022-12-30 15:45:00+03:00,744,464,80,30,396,80,84
2022-12-30 16:00:00+03:00,733,391,80,30,329,66,71
2022-12-30 16:15:00+03:00,692,335,80,30,267,54,66
2022-12-30 16:30:00+03:00,687,410,80,30,324,65,66
2022-12-30 16:45:00+03:00,652,389,80,30,292,59,66
2022-12-30 17:00:00+03:00,566,436,80,30,285,57,65
2022-12-30 17:15:00+03:00,521,496,80,30,299,60,65
2022-12-30 17:30:00+03:00,468,426,80,30,232,47,52
2022-12-30 17:45:00+03:00,411,410,80,30,197,40,50
2022-12-30 18:00:00+03:00,353,362,80,30,151,31,40
2022-12-30 18:15:00+03:00,321,515,80,30,194,39,39
2022-12-30 18:30:00+03:00,317,217,80,30,82,17,34
2022-12-30 18:45:00+03:00,246,390,80,30,115,23,21
2022-12-30 19:00:00+03:00,233,177,80,30,51,11,13
2022-12-30 19:15:00+03:00,230,249,80,30,70,14,13
2022-12-30 19:30:00+03:00,222,588,80,30,155,31,13
2022-12-30 19:45:00+03:00,216,188,80,30,50,10,10
2022-12-30 20:00:00+03:00,185,632,80,30,140,28,10
2022-12-30 20:15:00+03:00,164,170,80,30,35,7,7
2022-12-30 20:30:00+03:00,172,174,80,30,38,8,6
2022-12-30 20:45:00+03:00,163,168,80,30,35,7,6
2022-12-30 21:00:00+03:00,175,184,80,30,40,8,5
2022-12-30 21:15:00+03:00,154,169,80,30,33,7,5
2022-12-30 21:30:00+03:00,116,179,80,30,27,6,5
2022-12-30 21:45:00+03:00,107,169,80,30,24,5,0
2022-12-30 22:00:00+03:00,95,193,80,30,24,5,0
2022-12-30 22:15:00+03:00,78,183,80,30,20,4,0
2022-12-30 22:30:00+03:00,70,207,80,30,20,4,0
2022-12-30 22:45:00+03:00,62,144,80,30,13,3,0
2022-12-30 23:00:00+03:00,64,162,80,30,15,3,0
2022-12-30 23:15:00+03:00,49,111,80,30,9,2,0
2022-12-30 23:30:00+03:00,62,273,80,30,23,5,0
2022-12-30 23:45:00+03:00,45,206,80,30,14,3,0
2022-12-31 00:00:00+03:00,42,190,80,30,12,3,0
2022-12-31 00:15:00+03:00,24,161,80,30,7,2,0
2022-12-31 00:30:00+03:00,15,305,80,30,8,2,0
2022-12-31 00:45:00+03:00,15,178,80,30,5,1,0
2022-12-31 01:00:00+03:00,12,178,80,30,5,1,0
2022-12-31 01:15:00+03:00,16,147,80,30,5,1,0
2022-12-31 01:30:00+03:00,12,153,80,30,4,1,0
2022-12-31 01:45:00+03:00,14,167,80,30,5,1,0
2022-12-31 02:00:00+03:00,15,177,80,30,5,1,0
2022-12-31 02:15:00+03:00,14,150,80,30,4,1,0
2022-12-31 02:30:00+03:00,20,73,80,30,3,1,0
2022-12-31 02:45:00+03:00,18,173,80,30,6,2,0
2022-12-31 03:00:00+03:00,30,144,80,30,7,2,0
2022-12-31 03:15:00+03:00,24,169,80,30,7,2,0
2022-12-31 03:30:00+03:00,23,151,80,30,6,2,0
2022-12-31 03:45:00+03:00,28,121,80,30,6,2,0
2022-12-31 04:00:00+03:00,30,125,80,30,7,2,0
2022-12-31 04:15:00+03:00,34,110,80,30,6,2,0
2022-12-31 04:30:00+03:00,39,120,80,30,8,2,0
2022-12-31 04:45:00+03:00,43,119,80,30,8,2,0
2022-12-31 05:00:00+03:00,50,140,80,30,11,3,0
2022-12-31 05:15:00+03:00,49,120,80,30,9,2,0
2022-12-31 05:30:00+03:00,50,113,80,30,9,2,0
2022-12-31 05:45:00+03:00,52,141,80,30,11,3,0
2022-12-31 06:00:00+03:00,67,133,80,30,13,3,3
2022-12-31 06:15:00+03:00,67,143,80,30,14,3,4
2022-12-31 06:30:00+03:00,66,135,80,30,13,3,4
2022-12-31 06:45:00+03:00,74,149,80,30,16,4,6
2022-12-31 07:00:00+03:00,95,150,80,30,19,4,6
2022-12-31 07:15:00+03:00,102,137,80,30,19,4,6
2022-12-31 07:30:00+03:00,100,145,80,30,20,4,6
2022-12-31 07:45:00+03:00,118,162,80,30,25,5,6
2022-12-31 08:00:00+03:00,131,148,80,30,25,5,6
2022-12-31 08:15:00+03:00,153,153,80,30,30,6,6
2022-12-31 08:30:00+03:00,160,154,80,30,31,7,7
2022-12-31 08:45:00+03:00,186,145,80,30,34,7,7
2022-12-31 09:00:00+03:00,221,156,80,30,43,9,8
2022-12-31 09:15:00+03:00,256,156,80,30,49,10,9
2022-12-31 09:30:00+03:00,283,148,80,30,51,11,9
2022-12-31 09:45:00+03:00,282,167,80,30,57,12,9
2022-12-31 10:00:00+03:00,280,152,80,30,52,11,9
2022-12-31 10:15:00+03:00,315,162,80,30,62,13,11
2022-12-31 10:30:00+03:00,316,153,80,30,58,12,11
2022-12-31 10:45:00+03:00,343,170,80,30,70,14,11
2022-12-31 11:00:00+03:00,326,166,80,30,65,13,11
2022-12-31 11:15:00+03:00,314,165,80,30,63,13,11
2022-12-31 11:30:00+03:00,293,158,80,30,56,12,11
2022-12-31 11:45:00+03:00,302,160,80,30,59,12,11
2022-12-31 12:00:00+03:00,280,165,80,30,56,12,11
2022-12-31 12:15:00+03:00,266,160,80,30,52,11,11
2022-12-31 12:30:00+03:00,248,156,80,30,48,10,11
2022-12-31 12:45:00+03:00,243,154,80,30,46,10,11
2022-12-31 13:00:00+03:00,255,146,80,30,46,10,11
2022-12-31 13:15:00+03:00,230,159,80,30,45,9,11
2022-12-31 13:30:00+03:00,221,151,80,30,41,9,11
2022-12-31 13:45:00+03:00,212,169,80,30,44,9,11
2022-12-31 14:00:00+03:00,197,160,80,30,39,8,11
2022-12-31 14:15:00+03:00,178,174,80,30,39,8,11
2022-12-31 14:30:00+03:00,174,169,80,30,37,8,11
2022-12-31 14:45:00+03:00,180,172,80,30,39,8,11
2022-12-31 15:00:00+03:00,150,157,80,30,30,6,8
2022-12-31 15:15:00+03:00,146,170,80,30,32,7,7
2022-12-31 15:30:00+03:00,117,163,80,30,25,5,7
2022-12-31 15:45:00+03:00,118,153,80,30,24,5,5
2022-12-31 16:00:00+03:00,118,143,80,30,22,5,5
2022-12-31 16:15:00+03:00,117,154,80,30,24,5,5
2022-12-31 16:30:00+03:00,82,158,80,30,18,4,5
2022-12-31 16:45:00+03:00,101,162,80,30,22,5,5
2022-12-31 17:00:00+03:00,92,143,80,30,18,4,5
2022-12-31 17:15:00+03:00,72,142,80,30,15,3,5
2022-12-31 17:30:00+03:00,81,152,80,30,17,4,4
2022-12-31 17:45:00+03:00,65,146,80,30,14,3,4
2022-12-31 18:00:00+03:00,49,151,80,30,11,3,3
2022-12-31 18:15:00+03:00,46,145,80,30,10,2,2
2022-12-31 18:30:00+03:00,43,155,80,30,10,2,2
2022-12-31 18:45:00+03:00,35,159,80,30,9,2,2
2022-12-31 19:00:00+03:00,37,169,80,30,10,2,2
2022-12-31 19:15:00+03:00,35,148,80,30,8,2,0
2022-12-31 19:30:00+03:00,30,141,80,30,7,2,0
2022-12-31 19:45:00+03:00,32,138,80,30,7,2,0
2022-12-31 20:00:00+03:00,22,157,80,30,6,2,0
2022-12-31 20:15:00+03:00,21,169,80,30,6,2,0
2022-12-31 20:30:00+03:00,22,176,80,30,7,2,0
2022-12-31 20:45:00+03:00,19,168,80,30,6,2,0
2022-12-31 21:00:00+03:00,15,163,80,30,5,1,0
2022-12-31 21:15:00+03:00,16,140,80,30,5,1,0
2022-12-31 21:30:00+03:00,13,247,80,30,6,2,0
2022-12-31 21:45:00+03:00,18,151,80,30,5,1,0
2022-12-31 22:00:00+03:00,6,140,80,30,3,1,0
2022-12-31 22:15:00+03:00,11,152,80,30,4,1,0
2022-12-31 22:30:00+03:00,7,175,80,30,3,1,0
2022-12-31 22:45:00+03:00,6,134,80,30,3,1,0
2022-12-31 23:00:00+03:00,7,118,80,30,3,1,0
2022-12-31 23:15:00+03:00,4,80,80,30,2,1,0
2022-12-31 23:30:00+03:00,5,167,80,30,3,1,0
2022-12-31 23:45:00+03:00,4,144,80,30,2,1,0
